model,family,framing,arm,signed_alpha,n,metric,behaviour,mean,ci_lo,ci_hi
qwen3,actions,fake,alpha0.053_aware,0.053,147,density,adding-knowledge,1.6347852608245126,1.5122727877345385,1.761036091066085
qwen3,actions,fake,alpha0.053_aware,0.053,147,density,example-testing,0.12600622579039347,0.08684581806593836,0.16528395893667341
qwen3,actions,fake,alpha0.053_aware,0.053,147,density,uncertainty-estimation,0.5783118776365285,0.5015174943987363,0.6581754116560715
qwen3,actions,fake,alpha0.053_aware,0.053,147,density,backtracking,0.14875749392113605,0.11104592213571819,0.1861472182448062
qwen3,actions,fake,alpha0.053_aware,0.053,147,coverage,initializing,0.12106862993803735,0.11328902905467507,0.1294266930895056
qwen3,actions,fake,alpha0.053_aware,0.053,147,coverage,deduction,0.5064980826334406,0.4874361020035009,0.52564662800007
qwen3,actions,fake,alpha0.053_aware,0.053,147,coverage,adding-knowledge,0.24620377168255198,0.22915273119458868,0.26404213290354767
qwen3,actions,fake,alpha0.053_aware,0.053,147,coverage,example-testing,0.017334675176820143,0.01197489871410748,0.023081808972026843
qwen3,actions,fake,alpha0.053_aware,0.053,147,coverage,uncertainty-estimation,0.08938949558297042,0.0770575618341604,0.10179638295341314
qwen3,actions,fake,alpha0.053_aware,0.053,147,coverage,backtracking,0.0195053449861795,0.014361994363423326,0.02464194876513274
qwen3,actions,fake,alpha0.053_aware,0.053,147,any,initializing,1.0,1.0,1.0
qwen3,actions,fake,alpha0.053_aware,0.053,147,any,deduction,1.0,1.0,1.0
qwen3,actions,fake,alpha0.053_aware,0.053,147,any,adding-knowledge,1.0,1.0,1.0
qwen3,actions,fake,alpha0.053_aware,0.053,147,any,example-testing,0.2585034013605442,0.19047619047619047,0.32653061224489793
qwen3,actions,fake,alpha0.053_aware,0.053,147,any,uncertainty-estimation,0.8027210884353742,0.7346938775510204,0.8639455782312925
qwen3,actions,fake,alpha0.053_aware,0.053,147,any,backtracking,0.3401360544217687,0.2653061224489796,0.41496598639455784
qwen3,actions,fake,alpha0.053_aware,0.053,147,words,,403.21768707482994,315.7219387755102,519.43962585034
qwen3,actions,fake,alpha0.053_aware,0.053,147,n_spans_counted,,18.571428571428573,17.421768707482993,19.741666666666664
qwen3,actions,fake,alpha0.053_aware,0.053,147,repetition_4gram,,0.06515434749991332,0.035149946765878536,0.10320327131853767
qwen3,actions,fake,alpha0.053_aware,0.053,147,executed,,0.43884892086330934,0.3595323741007194,0.5251798561151079
qwen3,actions,fake,alpha0.05_aware,0.05,148,density,initializing,0.6183011225850928,0.5534269997930229,0.6864292510065615
qwen3,actions,fake,alpha0.05_aware,0.05,148,density,deduction,3.840387859900006,3.6222821315145364,4.06343048423864
qwen3,actions,fake,alpha0.05_aware,0.05,148,density,adding-knowledge,1.6783387941746508,1.5545210940941359,1.7995897772432827
qwen3,actions,fake,alpha0.05_aware,0.05,148,density,example-testing,0.16169022948644884,0.10846078618154494,0.21789993962161458
qwen3,actions,fake,alpha0.05_aware,0.05,148,density,uncertainty-estimation,0.6438692631927312,0.5636114954870841,0.7288948716870657
qwen3,actions,fake,alpha0.05_aware,0.05,148,density,backtracking,0.13685488843294255,0.10294419533154348,0.17398000716516057
qwen3,actions,fake,alpha0.05_aware,0.05,148,coverage,initializing,0.11632488646577302,0.10945823031312185,0.12392005619664244
qwen3,actions,fake,alpha0.05_aware,0.05,148,coverage,deduction,0.5035213308856322,0.48525341566580965,0.5217117767105917
qwen3,actions,fake,alpha0.05_aware,0.05,148,coverage,adding-knowledge,0.24750677603174037,0.2310348913535769,0.2651023655409658
qwen3,actions,fake,alpha0.05_aware,0.05,148,coverage,example-testing,0.020840649783810446,0.014064147193365462,0.028153485540387616
qwen3,actions,fake,alpha0.05_aware,0.05,148,coverage,uncertainty-estimation,0.0931191963934106,0.08138543494599236,0.10589750935617354
qwen3,actions,fake,alpha0.05_aware,0.05,148,coverage,backtracking,0.01868716043963347,0.013785639037822242,0.02387981907396648
qwen3,actions,fake,alpha0.05_aware,0.05,148,any,initializing,1.0,1.0,1.0
qwen3,actions,fake,alpha0.05_aware,0.05,148,any,deduction,1.0,1.0,1.0
qwen3,actions,fake,alpha0.05_aware,0.05,148,any,adding-knowledge,1.0,1.0,1.0
qwen3,actions,fake,alpha0.05_aware,0.05,148,any,example-testing,0.25,0.18243243243243243,0.31773648648648556
qwen3,actions,fake,alpha0.05_aware,0.05,148,any,uncertainty-estimation,0.8175675675675675,0.7565878378378379,0.8783783783783784
qwen3,actions,fake,alpha0.05_aware,0.05,148,any,backtracking,0.32432432432432434,0.25675675675675674,0.40540540540540543
qwen3,actions,fake,alpha0.05_aware,0.05,148,words,,357.97297297297297,287.51554054054054,445.03631756756755
qwen3,actions,fake,alpha0.05_aware,0.05,148,n_spans_counted,,19.256756756756758,18.053885135135133,20.466385135135134
qwen3,actions,fake,alpha0.05_aware,0.05,148,repetition_4gram,,0.043599607453279496,0.018867040791293303,0.07506121400177705
qwen3,actions,fake,alpha0.05_aware,0.05,148,executed,,0.44755244755244755,0.36363636363636365,0.5314685314685315
qwen3,actions,fake,alpha0.25,-0.25,148,density,initializing,0.6175419176085641,0.5663076730081533,0.6704985493700524
qwen3,actions,fake,alpha0.25,-0.25,148,density,deduction,3.921407414399359,3.747511777147573,4.099819535860044
qwen3,actions,fake,alpha0.25,-0.25,148,density,adding-knowledge,1.8521897688417335,1.7310316529077514,1.9762267641992677
qwen3,actions,fake,alpha0.25,-0.25,148,density,example-testing,0.1899599139764576,0.13873660882728056,0.24835992916756572
qwen3,actions,fake,alpha0.25,-0.25,148,density,uncertainty-estimation,0.6761995716951933,0.579762435942574,0.7691637280294525
qwen3,actions,fake,alpha0.25,-0.25,148,density,backtracking,0.2059590410260963,0.16320912947072974,0.2523684303005513
qwen3,actions,fake,alpha0.25,-0.25,148,coverage,initializing,0.12707961476461402,0.11844968649528272,0.13756837733897878
qwen3,actions,fake,alpha0.25,-0.25,148,coverage,deduction,0.48246037150740356,0.4658088364567763,0.4990756523066835
qwen3,actions,fake,alpha0.25,-0.25,148,coverage,adding-knowledge,0.25208825452856576,0.23591821038515526,0.2687332931755135
qwen3,actions,fake,alpha0.25,-0.25,148,coverage,example-testing,0.026690654884271522,0.019096597601302213,0.03448566456757211
qwen3,actions,fake,alpha0.25,-0.25,148,coverage,uncertainty-estimation,0.08480966710822052,0.07228300442129049,0.09729031068434049
qwen3,actions,fake,alpha0.25,-0.25,148,coverage,backtracking,0.026871437206924587,0.020929141764323297,0.03326461681467799
qwen3,actions,fake,alpha0.25,-0.25,148,any,initializing,1.0,1.0,1.0
qwen3,actions,fake,alpha0.25,-0.25,148,any,deduction,1.0,1.0,1.0
qwen3,actions,fake,alpha0.25,-0.25,148,any,adding-knowledge,0.9932432432432432,0.9797297297297297,1.0
qwen3,actions,fake,alpha0.25,-0.25,148,any,example-testing,0.34459459459459457,0.2702702702702703,0.4189189189189189
qwen3,actions,fake,alpha0.25,-0.25,148,any,uncertainty-estimation,0.777027027027027,0.7094594594594594,0.8445945945945946
qwen3,actions,fake,alpha0.25,-0.25,148,any,backtracking,0.42567567567567566,0.34459459459459457,0.5067567567567568
qwen3,actions,fake,alpha0.25,-0.25,148,words,,268.52027027027026,244.02685810810812,298.6633445945946
qwen3,actions,fake,alpha0.25,-0.25,148,n_spans_counted,,18.91891891891892,17.58108108108108,20.243243243243242
qwen3,actions,fake,alpha0.25,-0.25,148,repetition_4gram,,0.012100510312637477,0.007756981942351857,0.018294433823069632
qwen3,actions,fake,alpha0.25,-0.25,148,executed,,0.6148648648648649,0.5337837837837838,0.6891891891891891
qwen3,actions,fake,alpha0.3,-0.3,148,density,initializing,0.594253526574479,0.5345554456449344,0.6548316621144303
qwen3,actions,fake,alpha0.3,-0.3,148,density,deduction,3.840542153059338,3.6697788163739404,4.006302405914637
qwen3,actions,fake,alpha0.3,-0.3,148,density,adding-knowledge,1.7080769256800965,1.5758522844596952,1.8409794120246665
qwen3,actions,fake,alpha0.3,-0.3,148,density,example-testing,0.27950963575225385,0.21635791360142956,0.3504785366463229
qwen3,actions,fake,alpha0.3,-0.3,148,density,uncertainty-estimation,0.7506683596624185,0.6476638337851833,0.8419632342345839
qwen3,actions,fake,alpha0.3,-0.3,148,density,backtracking,0.17523522698968827,0.13793313970053134,0.21672009525401964
qwen3,actions,fake,alpha0.3,-0.3,148,coverage,initializing,0.11611320260048924,0.10841595420854959,0.1242776264798822
qwen3,actions,fake,alpha0.3,-0.3,148,coverage,deduction,0.48689546936394645,0.4683632390993932,0.5058600628016522
qwen3,actions,fake,alpha0.3,-0.3,148,coverage,adding-knowledge,0.23892960971617885,0.22137295574572516,0.25630992872022385
qwen3,actions,fake,alpha0.3,-0.3,148,coverage,example-testing,0.03628745605978253,0.028587181272690314,0.0449762079607271
qwen3,actions,fake,alpha0.3,-0.3,148,coverage,uncertainty-estimation,0.09545298649546016,0.0811418391511808,0.10876531406357479
qwen3,actions,fake,alpha0.3,-0.3,148,coverage,backtracking,0.02632127576414277,0.020026302691644376,0.03352083887728626
qwen3,actions,fake,alpha0.3,-0.3,148,any,initializing,1.0,1.0,1.0
qwen3,actions,fake,alpha0.3,-0.3,148,any,deduction,1.0,1.0,1.0
qwen3,actions,fake,alpha0.3,-0.3,148,any,adding-knowledge,1.0,1.0,1.0
qwen3,actions,fake,alpha0.3,-0.3,148,any,example-testing,0.43243243243243246,0.3581081081081081,0.5135135135135135
qwen3,actions,fake,alpha0.3,-0.3,148,any,uncertainty-estimation,0.7972972972972973,0.7297297297297297,0.8581081081081081
qwen3,actions,fake,alpha0.3,-0.3,148,any,backtracking,0.40540540540540543,0.32432432432432434,0.4864864864864865
qwen3,actions,fake,alpha0.3,-0.3,148,words,,319.1081081081081,281.2525337837838,372.9743243243243
qwen3,actions,fake,alpha0.3,-0.3,148,n_spans_counted,,21.45945945945946,20.04054054054054,22.9527027027027
qwen3,actions,fake,alpha0.3,-0.3,148,repetition_4gram,,0.024362942330261872,0.01425171839849751,0.04035523469397106
qwen3,actions,fake,alpha0.3,-0.3,148,executed,,0.6802721088435374,0.5986394557823129,0.7551020408163265
qwen3,actions,fake,alpha0.32,-0.32,149,density,initializing,0.6293767306049485,0.5789823582083758,0.6840972457319936
qwen3,actions,fake,alpha0.32,-0.32,149,density,deduction,3.800713195114815,3.6299582203090504,3.985505027060019
qwen3,actions,fake,alpha0.32,-0.32,149,density,adding-knowledge,1.8200437317369436,1.684808483736956,1.9498013837900212
qwen3,actions,fake,alpha0.32,-0.32,149,density,example-testing,0.2263452581895768,0.15694242015408516,0.3081811674707984
qwen3,actions,fake,alpha0.32,-0.32,149,density,uncertainty-estimation,0.7278209571026919,0.6286386312974139,0.8307117052595607
qwen3,actions,fake,alpha0.32,-0.32,149,density,backtracking,0.23576900859260208,0.18920974467669055,0.2836019536561859
qwen3,actions,fake,alpha0.32,-0.32,149,coverage,initializing,0.1210760233259139,0.11355843272084529,0.12909295777056468
qwen3,actions,fake,alpha0.32,-0.32,149,coverage,deduction,0.47236145646822414,0.45320137676014943,0.4924050712692945
qwen3,actions,fake,alpha0.32,-0.32,149,coverage,adding-knowledge,0.24919905902607872,0.23110439971486058,0.2654579572320142
qwen3,actions,fake,alpha0.32,-0.32,149,coverage,example-testing,0.030944640077048204,0.02159019058681142,0.041363626300769424
qwen3,actions,fake,alpha0.32,-0.32,149,coverage,uncertainty-estimation,0.0931953343118331,0.0801419254246549,0.10581479145659617
qwen3,actions,fake,alpha0.32,-0.32,149,coverage,backtracking,0.03322348679090186,0.026310885033838053,0.03982582876398759
qwen3,actions,fake,alpha0.32,-0.32,149,any,initializing,1.0,1.0,1.0
qwen3,actions,fake,alpha0.32,-0.32,149,any,deduction,1.0,1.0,1.0
qwen3,actions,fake,alpha0.32,-0.32,149,any,adding-knowledge,1.0,1.0,1.0
qwen3,actions,fake,alpha0.32,-0.32,149,any,example-testing,0.35570469798657717,0.28187919463087246,0.436241610738255
qwen3,actions,fake,alpha0.32,-0.32,149,any,uncertainty-estimation,0.7986577181208053,0.7315436241610739,0.8657718120805369
qwen3,actions,fake,alpha0.32,-0.32,149,any,backtracking,0.4697986577181208,0.38926174496644295,0.5503355704697986
qwen3,actions,fake,alpha0.32,-0.32,149,words,,290.56375838926175,254.16694630872482,339.74765100671135
qwen3,actions,fake,alpha0.32,-0.32,149,n_spans_counted,,20.006711409395972,18.523489932885905,21.64463087248322
qwen3,actions,fake,alpha0.32,-0.32,149,repetition_4gram,,0.020257306142141066,0.010978304367260017,0.03359902459321804
qwen3,actions,fake,alpha0.32,-0.32,149,executed,,0.6081081081081081,0.5337837837837838,0.6891891891891891
qwen3,actions,real,alpha0.0,0.0,149,density,initializing,0.6916163047594227,0.6376475082758416,0.7520752823131579
qwen3,actions,real,alpha0.0,0.0,149,density,deduction,3.7914125096841134,3.632136491220428,3.9498157670387792
qwen3,actions,real,alpha0.0,0.0,149,density,adding-knowledge,2.0153040435469394,1.9012761492659116,2.1367159809710556
qwen3,actions,real,alpha0.0,0.0,149,density,example-testing,0.13185011530850071,0.08201447635677202,0.19447145684473785
qwen3,actions,real,alpha0.0,0.0,149,density,uncertainty-estimation,0.48341148740864515,0.40643654991986994,0.5620884200213362
qwen3,actions,real,alpha0.0,0.0,149,density,backtracking,0.13734128396595044,0.09752598896676168,0.18397544742650376
qwen3,actions,real,alpha0.0,0.0,149,coverage,initializing,0.12884041645594368,0.1214126059808124,0.1360644641284501
qwen3,actions,real,alpha0.0,0.0,149,coverage,deduction,0.48191612000553874,0.462686222395708,0.5008671713114422
qwen3,actions,real,alpha0.0,0.0,149,coverage,adding-knowledge,0.28819913933371166,0.27073556003516874,0.30504650765343316
qwen3,actions,real,alpha0.0,0.0,149,coverage,example-testing,0.018246974429628773,0.011185439285947413,0.026847815433909065
qwen3,actions,real,alpha0.0,0.0,149,coverage,uncertainty-estimation,0.06439872515461743,0.05340111780447883,0.07577651976628542
qwen3,actions,real,alpha0.0,0.0,149,coverage,backtracking,0.01839862462055966,0.013086160721736675,0.024783150941544485
qwen3,actions,real,alpha0.0,0.0,149,any,initializing,1.0,1.0,1.0
qwen3,actions,real,alpha0.0,0.0,149,any,deduction,1.0,1.0,1.0
qwen3,actions,real,alpha0.0,0.0,149,any,adding-knowledge,1.0,1.0,1.0
qwen3,actions,real,alpha0.0,0.0,149,any,example-testing,0.19463087248322147,0.1342281879194631,0.26174496644295303
qwen3,actions,real,alpha0.0,0.0,149,any,uncertainty-estimation,0.610738255033557,0.5369127516778524,0.6845637583892618
qwen3,actions,real,alpha0.0,0.0,149,any,backtracking,0.2550335570469799,0.18791946308724833,0.3288590604026846
qwen3,actions,real,alpha0.0,0.0,149,words,,237.31543624161074,222.70469798657717,252.35805369127513
qwen3,actions,real,alpha0.0,0.0,149,n_spans_counted,,16.953020134228186,15.953020134228188,18.04731543624161
qwen3,actions,real,alpha0.0,0.0,149,repetition_4gram,,0.004716861430405263,0.0034273575700296136,0.006137376516991953
qwen3,actions,real,alpha0.0,0.0,149,executed,,0.20134228187919462,0.14093959731543623,0.2684563758389262
qwen3,actions,real,alpha0.043_aware,0.043,149,density,initializing,0.6791138166712746,0.6226644239842002,0.7350887801484376
qwen3,actions,real,alpha0.043_aware,0.043,149,density,deduction,3.6327148966028635,3.4763492858690674,3.7969327242307207
qwen3,actions,real,alpha0.043_aware,0.043,149,density,adding-knowledge,1.9587467884357295,1.845735386204344,2.0771825141537485
qwen3,actions,real,alpha0.043_aware,0.043,149,density,example-testing,0.0751848516044173,0.04316815458771899,0.10989570387221143
qwen3,actions,real,alpha0.043_aware,0.043,149,density,uncertainty-estimation,0.5991140738446469,0.5236528373978074,0.6760726013182782
qwen3,actions,real,alpha0.043_aware,0.043,149,density,backtracking,0.12318706546352215,0.0888229662635334,0.15854761559250874
qwen3,actions,real,alpha0.043_aware,0.043,149,coverage,initializing,0.12009496504477163,0.11410030532057652,0.12606245934894644
qwen3,actions,real,alpha0.043_aware,0.043,149,coverage,deduction,0.4837264688329031,0.46758538253097026,0.5010615037156496
qwen3,actions,real,alpha0.043_aware,0.043,149,coverage,adding-knowledge,0.2797630055326185,0.2636682242484393,0.29597237501626583
qwen3,actions,real,alpha0.043_aware,0.043,149,coverage,example-testing,0.010490848664976071,0.0056854468354853305,0.015974780506614224
qwen3,actions,real,alpha0.043_aware,0.043,149,coverage,uncertainty-estimation,0.08864311500369758,0.07688546233928091,0.10012956499747984
qwen3,actions,real,alpha0.043_aware,0.043,149,coverage,backtracking,0.017281596921033197,0.012420259747951466,0.022596353659310228
qwen3,actions,real,alpha0.043_aware,0.043,149,any,initializing,1.0,1.0,1.0
qwen3,actions,real,alpha0.043_aware,0.043,149,any,deduction,1.0,1.0,1.0
qwen3,actions,real,alpha0.043_aware,0.043,149,any,adding-knowledge,1.0,1.0,1.0
qwen3,actions,real,alpha0.043_aware,0.043,149,any,example-testing,0.1476510067114094,0.087248322147651,0.2080536912751678
qwen3,actions,real,alpha0.043_aware,0.043,149,any,uncertainty-estimation,0.785234899328859,0.7181208053691275,0.8458053691275159
qwen3,actions,real,alpha0.043_aware,0.043,149,any,backtracking,0.26174496644295303,0.19463087248322147,0.33557046979865773
qwen3,actions,real,alpha0.043_aware,0.043,149,words,,284.48993288590606,247.01258389261744,346.4976510067114
qwen3,actions,real,alpha0.043_aware,0.043,149,n_spans_counted,,18.033557046979865,16.973154362416107,19.295637583892617
qwen3,actions,real,alpha0.043_aware,0.043,149,repetition_4gram,,0.014684550674009459,0.006393604897827503,0.029764491282412427
qwen3,actions,real,alpha0.043_aware,0.043,149,executed,,0.22297297297297297,0.1554054054054054,0.2905405405405405
qwen3,actions,real,alpha0.053_aware,0.053,148,density,initializing,0.6472752750263718,0.5815498231614115,0.7180246524669863
qwen3,actions,real,alpha0.053_aware,0.053,148,density,deduction,3.337971806475602,3.1394381329575345,3.525878391909203
qwen3,actions,real,alpha0.053_aware,0.053,148,density,adding-knowledge,1.8104802868404868,1.6795542934341368,1.9349410303088133
qwen3,actions,real,alpha0.053_aware,0.053,148,density,example-testing,0.12045860678495776,0.08049738266920778,0.16589021623162284
qwen3,actions,real,alpha0.053_aware,0.053,148,density,uncertainty-estimation,0.4981938117489969,0.42975295653354656,0.5681080728777753
qwen3,actions,real,alpha0.053_aware,0.053,148,density,backtracking,0.11065013052948942,0.07660392250036124,0.1475597191874876
qwen3,actions,real,alpha0.053_aware,0.053,148,coverage,initializing,0.12431393524526131,0.11483307824047106,0.1348268324316939
qwen3,actions,real,alpha0.053_aware,0.053,148,coverage,deduction,0.48119294009116337,0.46241764137829167,0.49943696936679577
qwen3,actions,real,alpha0.053_aware,0.053,148,coverage,adding-knowledge,0.27713647761662713,0.2605299720422788,0.2937049989833875
qwen3,actions,real,alpha0.053_aware,0.053,148,coverage,example-testing,0.016985484650826697,0.011071992037687516,0.0238271005029563
qwen3,actions,real,alpha0.053_aware,0.053,148,coverage,uncertainty-estimation,0.08177284205144308,0.06995852668895099,0.09369522121879717
qwen3,actions,real,alpha0.053_aware,0.053,148,coverage,backtracking,0.01859832034467842,0.012795916186619245,0.024924527416526534
qwen3,actions,real,alpha0.053_aware,0.053,148,any,initializing,1.0,1.0,1.0
qwen3,actions,real,alpha0.053_aware,0.053,148,any,deduction,1.0,1.0,1.0
qwen3,actions,real,alpha0.053_aware,0.053,148,any,adding-knowledge,0.9932432432432432,0.9797297297297297,1.0
qwen3,actions,real,alpha0.053_aware,0.053,148,any,example-testing,0.22297297297297297,0.16216216216216217,0.2905405405405405
qwen3,actions,real,alpha0.053_aware,0.053,148,any,uncertainty-estimation,0.7567567567567568,0.6890202702702702,0.8243243243243243
qwen3,actions,real,alpha0.053_aware,0.053,148,any,backtracking,0.28378378378378377,0.20945945945945946,0.3581081081081081
qwen3,actions,real,alpha0.053_aware,0.053,148,words,,492.61486486486484,366.94949324324324,637.6287162162159
qwen3,actions,real,alpha0.053_aware,0.053,148,n_spans_counted,,17.905405405405407,16.776858108108108,19.175675675675677
qwen3,actions,real,alpha0.053_aware,0.053,148,repetition_4gram,,0.07871006924854486,0.0434616778516779,0.12041923510373764
qwen3,actions,real,alpha0.053_aware,0.053,148,executed,,0.26277372262773724,0.1897810218978102,0.3357664233576642
qwen3,actions,real,alpha0.05_aware,0.05,147,density,initializing,0.6740639081739465,0.6182891638745008,0.7317858179850772
qwen3,actions,real,alpha0.05_aware,0.05,147,density,deduction,3.6118125406955586,3.4525886864711843,3.7686263513386984
qwen3,actions,real,alpha0.05_aware,0.05,147,density,adding-knowledge,1.9348075924580963,1.8173342048499714,2.052369967514085
qwen3,actions,real,alpha0.05_aware,0.05,147,density,example-testing,0.0883033717660456,0.054796512032319424,0.12477829438885074
qwen3,actions,real,alpha0.05_aware,0.05,147,density,uncertainty-estimation,0.5438135624110867,0.4755919529455045,0.6164595337556604
qwen3,actions,real,alpha0.05_aware,0.05,147,density,backtracking,0.1211497836655114,0.08550190310747922,0.1601505319774394
qwen3,actions,real,alpha0.05_aware,0.05,147,coverage,initializing,0.1212503950842505,0.11419966759778659,0.12878747210323632
qwen3,actions,real,alpha0.05_aware,0.05,147,coverage,deduction,0.48681300118335236,0.4690024588720714,0.5049584666734683
qwen3,actions,real,alpha0.05_aware,0.05,147,coverage,adding-knowledge,0.281803365766448,0.2657287916775767,0.29758646930763544
qwen3,actions,real,alpha0.05_aware,0.05,147,coverage,example-testing,0.01244314167478065,0.007909759337304017,0.017399767966479844
qwen3,actions,real,alpha0.05_aware,0.05,147,coverage,uncertainty-estimation,0.08111353155623949,0.07046415235037444,0.09195661975483457
qwen3,actions,real,alpha0.05_aware,0.05,147,coverage,backtracking,0.01657656473492888,0.011777821011164813,0.021831913944600306
qwen3,actions,real,alpha0.05_aware,0.05,147,any,initializing,1.0,1.0,1.0
qwen3,actions,real,alpha0.05_aware,0.05,147,any,deduction,1.0,1.0,1.0
qwen3,actions,real,alpha0.05_aware,0.05,147,any,adding-knowledge,1.0,1.0,1.0
qwen3,actions,real,alpha0.05_aware,0.05,147,any,example-testing,0.17006802721088435,0.10884353741496598,0.23129251700680273
qwen3,actions,real,alpha0.05_aware,0.05,147,any,uncertainty-estimation,0.7755102040816326,0.7074829931972789,0.8435374149659864
qwen3,actions,real,alpha0.05_aware,0.05,147,any,backtracking,0.2585034013605442,0.19047619047619047,0.3333333333333333
qwen3,actions,real,alpha0.05_aware,0.05,147,words,,294.3741496598639,250.79591836734693,363.5721088435374
qwen3,actions,real,alpha0.05_aware,0.05,147,n_spans_counted,,17.79591836734694,16.85034013605442,18.843707482993196
qwen3,actions,real,alpha0.05_aware,0.05,147,repetition_4gram,,0.021060393160592838,0.007605767269243476,0.041231258494209916
qwen3,actions,real,alpha0.05_aware,0.05,147,executed,,0.22758620689655173,0.15862068965517243,0.296551724137931
qwen3,actions,real,alpha0.25,-0.25,149,density,initializing,0.6033316479090549,0.551402835836954,0.6596936190378055
qwen3,actions,real,alpha0.25,-0.25,149,density,deduction,3.8496883906278274,3.6923104538275577,4.000478192358319
qwen3,actions,real,alpha0.25,-0.25,149,density,adding-knowledge,1.8713511420052493,1.7674144441347832,1.9756524734223777
qwen3,actions,real,alpha0.25,-0.25,149,density,example-testing,0.15677127946553215,0.10630763771630594,0.21586264975091027
qwen3,actions,real,alpha0.25,-0.25,149,density,uncertainty-estimation,0.6419992980572766,0.5481856754877847,0.7405485375183134
qwen3,actions,real,alpha0.25,-0.25,149,density,backtracking,0.16454520085304386,0.12031427177549762,0.20982508372604455
qwen3,actions,real,alpha0.25,-0.25,149,coverage,initializing,0.12154797543006181,0.11527178005461478,0.1285128092009132
qwen3,actions,real,alpha0.25,-0.25,149,coverage,deduction,0.4854496193799309,0.46853811092109254,0.5021240307327539
qwen3,actions,real,alpha0.25,-0.25,149,coverage,adding-knowledge,0.26648963086927036,0.25202411210650527,0.2803952176811613
qwen3,actions,real,alpha0.25,-0.25,149,coverage,example-testing,0.019570070030289315,0.01322433002015255,0.02712416046960433
qwen3,actions,real,alpha0.25,-0.25,149,coverage,uncertainty-estimation,0.08487638744780163,0.07206488793796492,0.09851875865642137
qwen3,actions,real,alpha0.25,-0.25,149,coverage,backtracking,0.022066316842645962,0.01583992003819577,0.02876783482858774
qwen3,actions,real,alpha0.25,-0.25,149,any,initializing,1.0,1.0,1.0
qwen3,actions,real,alpha0.25,-0.25,149,any,deduction,1.0,1.0,1.0
qwen3,actions,real,alpha0.25,-0.25,149,any,adding-knowledge,1.0,1.0,1.0
qwen3,actions,real,alpha0.25,-0.25,149,any,example-testing,0.24161073825503357,0.174496644295302,0.3087248322147651
qwen3,actions,real,alpha0.25,-0.25,149,any,uncertainty-estimation,0.7919463087248322,0.7248322147651006,0.8590604026845637
qwen3,actions,real,alpha0.25,-0.25,149,any,backtracking,0.3087248322147651,0.2348993288590604,0.3825503355704698
qwen3,actions,real,alpha0.25,-0.25,149,words,,254.1476510067114,234.2273489932886,277.89278523489935
qwen3,actions,real,alpha0.25,-0.25,149,n_spans_counted,,18.21476510067114,16.85234899328859,19.691275167785236
qwen3,actions,real,alpha0.25,-0.25,149,repetition_4gram,,0.00968901864158769,0.005607132764057484,0.014819057823898769
qwen3,actions,real,alpha0.25,-0.25,149,executed,,0.40268456375838924,0.3221476510067114,0.48322147651006714
qwen3,actions,real,alpha0.3,-0.3,149,density,initializing,0.58005476615995,0.5317240806348948,0.6280699122023704
qwen3,actions,real,alpha0.3,-0.3,149,density,deduction,3.708405705261531,3.539169379710515,3.8801327580482927
qwen3,actions,real,alpha0.3,-0.3,149,density,adding-knowledge,1.8042587141338429,1.6793855988757023,1.9220518655033951
qwen3,actions,real,alpha0.3,-0.3,149,density,example-testing,0.172941738239671,0.11353753059007843,0.24177656403474806
qwen3,actions,real,alpha0.3,-0.3,149,density,uncertainty-estimation,0.587421686084828,0.5015230329609174,0.6729212614767158
qwen3,actions,real,alpha0.3,-0.3,149,density,backtracking,0.19867403592427127,0.15273184177861263,0.24805735755424138
qwen3,actions,real,alpha0.3,-0.3,149,coverage,initializing,0.1275584624280263,0.1180537316276044,0.1374952120640549
qwen3,actions,real,alpha0.3,-0.3,149,coverage,deduction,0.48087345206898635,0.46287998017982046,0.5002640955530028
qwen3,actions,real,alpha0.3,-0.3,149,coverage,adding-knowledge,0.26407206077261147,0.24734567707192492,0.280428518663353
qwen3,actions,real,alpha0.3,-0.3,149,coverage,example-testing,0.02457690951070284,0.015679039672520788,0.03459470092173149
qwen3,actions,real,alpha0.3,-0.3,149,coverage,uncertainty-estimation,0.07609356885006989,0.06523804924226241,0.08710319174636356
qwen3,actions,real,alpha0.3,-0.3,149,coverage,backtracking,0.026825546369603066,0.02015917907114687,0.03442185664043491
qwen3,actions,real,alpha0.3,-0.3,149,any,initializing,1.0,1.0,1.0
qwen3,actions,real,alpha0.3,-0.3,149,any,deduction,1.0,1.0,1.0
qwen3,actions,real,alpha0.3,-0.3,149,any,adding-knowledge,0.9932885906040269,0.9798657718120806,1.0
qwen3,actions,real,alpha0.3,-0.3,149,any,example-testing,0.2550335570469799,0.18791946308724833,0.3223154362416098
qwen3,actions,real,alpha0.3,-0.3,149,any,uncertainty-estimation,0.7046979865771812,0.6308724832214765,0.7719798657718112
qwen3,actions,real,alpha0.3,-0.3,149,any,backtracking,0.38926174496644295,0.31543624161073824,0.4697986577181208
qwen3,actions,real,alpha0.3,-0.3,149,words,,299.10738255033556,254.2746644295302,365.72533557046984
qwen3,actions,real,alpha0.3,-0.3,149,n_spans_counted,,19.026845637583893,17.335402684563757,21.12130872483221
qwen3,actions,real,alpha0.3,-0.3,149,repetition_4gram,,0.018784751685472445,0.008893132307114044,0.036006892964232075
qwen3,actions,real,alpha0.3,-0.3,149,executed,,0.4189189189189189,0.33783783783783783,0.5
