model,family,framing,arm,signed_alpha,n_pairs,metric,behaviour,base_mean,arm_mean,delta,ci_lo,ci_hi,p_paired_t,p_wilcoxon
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,149,coverage,uncertainty-estimation,0.07994356445142115,0.08398101479809834,0.004037450346677185,-0.013908888996989466,0.021853122172246234,0.662162180402916,0.45138101984133905
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,149,coverage,backtracking,0.04489075254982626,0.045186851588632226,0.00029609903880596037,-0.010942822544963586,0.011080591018071915,0.9582316680126675,0.9672981025134988
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,149,any,initializing,1.0,1.0,0.0,0.0,0.0,,
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,149,any,deduction,1.0,0.9932885906040269,-0.006711409395973154,-0.020134228187919462,0.0,0.31894268036747375,
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,149,any,adding-knowledge,0.9798657718120806,0.9798657718120806,0.0,-0.03355704697986577,0.03355704697986577,1.0,1.0
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,149,any,example-testing,0.436241610738255,0.4697986577181208,0.03355704697986577,-0.0738255033557047,0.1343959731543615,0.530540024171702,0.5287333251214301
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,149,any,uncertainty-estimation,0.6711409395973155,0.6778523489932886,0.006711409395973154,-0.08053691275167785,0.09395973154362416,0.8734109208383342,0.8727801237939118
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,149,any,backtracking,0.5637583892617449,0.5302013422818792,-0.03355704697986577,-0.14093959731543623,0.06711409395973154,0.5430895255372289,0.5413007280472231
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,149,density_testlex,initializing,0.004428353302235407,0.0033038509003379766,-0.0011245024018974308,-0.003915999394806656,0.0010802653778942642,0.40997226878217713,
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,149,density_testlex,deduction,0.1314254104559466,0.09933128431599517,-0.03209412613995145,-0.07524703665881323,0.009720157257661448,0.15062541416575026,0.11947421097186048
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,149,density_testlex,adding-knowledge,0.015523357859370266,0.025954240364682253,0.010430882505311984,-0.012134486329543295,0.03697641578465164,0.40866347858723506,0.482421875
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,149,density_testlex,example-testing,0.0035794183445190158,0.005117851064513021,0.001538432719994006,-0.005018303843807199,0.009633602003789217,0.6723853337928125,
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,149,density_testlex,uncertainty-estimation,0.061559992636428106,0.08512163343101117,0.023561640794583064,-0.012393986833912412,0.061429866864693754,0.22082162889372953,0.18068384422669947
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,149,density_testlex,backtracking,0.004066969719375313,0.004610931166832164,0.0005439614474568499,-0.004320785049283058,0.005635991079529009,0.8287911970563285,0.625
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,149,density_nontest,initializing,0.6510873194783665,0.6576400547471563,0.006552735268789692,-0.09406522735663332,0.11364589292129793,0.9027899205854818,0.7496717275860625
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,149,density_nontest,deduction,3.7120292050359995,3.819326085724613,0.10729688068861358,-0.12683423681305844,0.33768900566963383,0.3567595177217806,0.4919420463870364
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,149,density_nontest,adding-knowledge,1.6902622833509513,1.6041493903467718,-0.08611289300417957,-0.25903131235099025,0.09180922352220316,0.36148263704937117,0.3863094946575907
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,149,density_nontest,example-testing,0.3086621745238981,0.31549617861758866,0.006834004093690544,-0.08928614073924261,0.10228303331483311,0.8919599273469284,0.7164428444879753
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,149,density_nontest,uncertainty-estimation,0.5449032357197199,0.5237805732359112,-0.021122662483808483,-0.13428458968691237,0.08886461919538015,0.7082742132857477,0.8772393726442468
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,149,density_nontest,backtracking,0.27478958352884825,0.26762148275979536,-0.007168100769052914,-0.0719442766261783,0.0558626385854937,0.8270745523262643,0.9292325880514616
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,149,words,,345.2281879194631,361.5234899328859,16.29530201342282,-28.53204697986577,60.42567114093958,0.4699592972815966,0.6522969453037601
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,149,n_spans_counted,,24.06040268456376,24.906040268456376,0.8456375838926175,-1.9531879194630872,3.523657718120804,0.5413155271188607,0.4573025324046892
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,149,density,initializing,0.6555156727806019,0.6602828858641098,0.00476721308350786,-0.08281818842090574,0.09804586887746722,0.9213887777719049,0.8677307710607678
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,149,density,deduction,3.8434546154919462,3.9802139537322616,0.13675933824031583,-0.1162196143329259,0.40006310280513774,0.2890677292545943,0.26605586025494576
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,149,density,adding-knowledge,1.7057856412103216,1.5894959764111045,-0.11628966479921721,-0.29239527796343034,0.048552903324606045,0.18426856211165493,0.3030673917719173
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,149,density,example-testing,0.31224159286841713,0.2855715249321829,-0.026670067936234273,-0.11972952993355888,0.061372831929775454,0.5668694310311679,0.5213066014641465
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,149,density,uncertainty-estimation,0.6064632283561479,0.7168925418186609,0.11042931346251307,-0.03131735556853536,0.25055629428976467,0.13411679245067878,0.13042763839615107
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,149,density,backtracking,0.27885655324822356,0.3143827923518385,0.03552623910361497,-0.03515537246271205,0.10594503861431302,0.3238016437243203,0.4431230033566994
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,149,coverage,initializing,0.11856491824365388,0.10858207866174087,-0.009982839581913004,-0.021666261795910996,0.0015333742786643601,0.10055553923437499,0.2148098979723151
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,149,coverage,deduction,0.47543687958404696,0.4876550024551821,0.012218122871135204,-0.013693041097433089,0.03800504184793364,0.3445486732648954,0.2677051341733423
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,149,coverage,adding-knowledge,0.23276136044242732,0.2190071644076142,-0.013754196034813152,-0.03767727866665925,0.008862240790148194,0.23952278616938058,0.2603385493139969
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,149,coverage,example-testing,0.048402524728624455,0.03820001127517957,-0.010202513453444886,-0.023072086898424667,0.0023008785916712867,0.11845208916436863,0.1520036843684051
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,149,coverage,uncertainty-estimation,0.07994356445142115,0.095587265881926,0.01564370143050485,-0.003974184515929586,0.034956940485791406,0.12601840848413287,0.081974979334928
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,149,coverage,backtracking,0.04489075254982626,0.05096847731835725,0.006077724768530991,-0.006409824411254988,0.01835689939780428,0.3360046716769538,0.5539413834075395
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,149,any,initializing,1.0,1.0,0.0,0.0,0.0,,
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,149,any,deduction,1.0,1.0,0.0,0.0,0.0,,
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,149,any,adding-knowledge,0.9798657718120806,0.9932885906040269,0.013422818791946308,-0.013422818791946308,0.040268456375838924,0.31894268036747386,
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,149,any,example-testing,0.436241610738255,0.46308724832214765,0.026845637583892617,-0.06728187919463087,0.12751677852348994,0.6011001822432496,0.5994262792958636
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,149,any,uncertainty-estimation,0.6711409395973155,0.7114093959731543,0.040268456375838924,-0.04043624161073824,0.12751677852348994,0.3674756444027323,0.36571229628151325
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,149,any,backtracking,0.5637583892617449,0.6308724832214765,0.06711409395973154,-0.040268456375838924,0.174496644295302,0.21950727497333866,0.21835469056590162
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,149,density_testlex,initializing,0.004428353302235407,0.005257050128619755,0.000828696826384348,-0.0027861881314003565,0.00491689928768495,0.6581894809770192,
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,149,density_testlex,deduction,0.1314254104559466,0.11861238208177964,-0.012813028374166974,-0.05481278862487552,0.03044288141258003,0.5597712404763763,0.647348228958539
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,149,density_testlex,adding-knowledge,0.015523357859370266,0.023533449118221826,0.00801009125885156,-0.012512441814845402,0.031587952192235716,0.47546896227971713,0.587890625
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,149,density_testlex,example-testing,0.0035794183445190158,0.0047701402438177125,0.0011907218992986968,-0.0083997848607441,0.009726680284019065,0.8096458319418746,
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,149,density_testlex,uncertainty-estimation,0.061559992636428106,0.06635426617959764,0.004794273543169533,-0.02402193421609273,0.034649663793862764,0.7532171312699161,0.7022569535579484
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,149,density_testlex,backtracking,0.004066969719375313,0.007136785660275592,0.003069815940900279,-0.0034549590659505814,0.011583763843121491,0.45843910042009706,0.625
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,149,density_nontest,initializing,0.6510873194783665,0.65502583573549,0.003938516257123509,-0.08445968674874055,0.09739704919126956,0.9349272413961526,0.8892671966896379
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,149,density_nontest,deduction,3.7120292050359995,3.861601571650482,0.14957236661448284,-0.10077238141634347,0.4113708108065842,0.24058590367609695,0.20643870627939598
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,149,density_nontest,adding-knowledge,1.6902622833509513,1.5659625272928828,-0.12429975605806877,-0.3002208259303777,0.04359673067079914,0.15632846288775434,0.25872076352998064
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,149,density_nontest,example-testing,0.3086621745238981,0.28080138468836513,-0.02786078983553297,-0.11982725807648104,0.06029621458756268,0.5508099679656107,0.5052322037108519
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,149,density_nontest,uncertainty-estimation,0.5449032357197199,0.6505382756390633,0.1056350399193435,-0.03506677209435278,0.24764988005007474,0.1588034279150692,0.22230466777360147
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,149,density_nontest,backtracking,0.27478958352884825,0.307246006691563,0.0324564231627147,-0.038046067114369864,0.10140534449009223,0.3560851153090067,0.4562289118986881
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,149,words,,345.2281879194631,358.9127516778523,13.684563758389261,-29.651510067114092,55.827684563758375,0.5441735758727049,0.5325889056276578
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,149,n_spans_counted,,24.06040268456376,25.409395973154364,1.348993288590604,-1.6310402684563758,4.229697986577173,0.3657076251546182,0.18489554865862345
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,149,density,initializing,0.6555156727806019,0.7156245268172833,0.06010885403668134,-0.037152846080045106,0.1623376346310071,0.24122412133794424,0.6012554497780178
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,149,density,deduction,3.8434546154919462,3.9945090333838507,0.1510544178919043,-0.10610321901708683,0.4029393554169662,0.22241070885826694,0.2496207854944975
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,149,density,adding-knowledge,1.7057856412103216,1.6256957092029207,-0.08008993200740099,-0.25506989621424314,0.09310223202879087,0.3757580814824002,0.395352523946395
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,149,density,example-testing,0.31224159286841713,0.2773796266590097,-0.03486196620940741,-0.11123848924528662,0.03946743459730706,0.38241152038513077,0.5180285117212264
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,149,density,uncertainty-estimation,0.6064632283561479,0.612064782882399,0.005601554526251095,-0.10933168951387592,0.11831074591410276,0.9235698323473,0.7921827575744317
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,149,density,backtracking,0.27885655324822356,0.2838081699944464,0.004951616746222827,-0.06342038350738176,0.0710673232082411,0.8865263323834808,0.9398316660531518
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,149,coverage,initializing,0.11856491824365388,0.12368117622833583,0.005116257984681943,-0.007781875499404324,0.01788171089483448,0.4344669591766501,0.3428770764865684
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,149,coverage,deduction,0.47543687958404696,0.48504646690868936,0.009609587324642456,-0.016220520929088093,0.034216107459957824,0.45349241204640445,0.35654719438605076
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,149,coverage,adding-knowledge,0.23276136044242732,0.22286908136680844,-0.009892279075618873,-0.03342876293546314,0.01331309666372858,0.4074516640523668,0.5587917019087866
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,149,coverage,example-testing,0.048402524728624455,0.0390793919161795,-0.009323132812444951,-0.020700880857693275,0.0021927909930833096,0.13404145964061873,0.2654275179421206
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,149,coverage,uncertainty-estimation,0.07994356445142115,0.08264264155979292,0.002699077108371783,-0.014630670413243983,0.020364302045578188,0.7680294385608606,0.642365951939281
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,149,coverage,backtracking,0.04489075254982626,0.046681242020193914,0.0017904894703676482,-0.010350827686117644,0.013017470752423665,0.7691609149226688,0.7704667048027322
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,149,any,initializing,1.0,1.0,0.0,0.0,0.0,,
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,149,any,deduction,1.0,1.0,0.0,0.0,0.0,,
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,149,any,adding-knowledge,0.9798657718120806,1.0,0.020134228187919462,0.0,0.04697986577181208,0.08325742990436816,
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,149,any,example-testing,0.436241610738255,0.44966442953020136,0.013422818791946308,-0.08053691275167785,0.10738255033557047,0.7825580911885169,0.7815112949987133
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,149,any,uncertainty-estimation,0.6711409395973155,0.6711409395973155,0.0,-0.10067114093959731,0.10067114093959731,1.0,1.0
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,149,any,backtracking,0.5637583892617449,0.5167785234899329,-0.04697986577181208,-0.1476510067114094,0.053691275167785234,0.3796083199719733,0.3778216371000638
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,149,density_testlex,initializing,0.004428353302235407,0.004963855521709863,0.0005355022194744565,-0.004052003345999523,0.005992644300894651,0.840476896904935,
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,149,density_testlex,deduction,0.1314254104559466,0.1352910868285228,0.003865676372576223,-0.04439288550459744,0.052155739130107605,0.8761546925610684,0.8882252800990682
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,149,density_testlex,adding-knowledge,0.015523357859370266,0.011207813572494198,-0.0043155442868760665,-0.020374589103609994,0.011664208432744228,0.6145624473494001,0.7001953125
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,149,density_testlex,example-testing,0.0035794183445190158,0.006893741833026257,0.0033143234885072417,-0.005082572958298771,0.015025543423820497,0.5325637977203712,
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,149,density_testlex,uncertainty-estimation,0.061559992636428106,0.06752622098960236,0.0059662283531742456,-0.024085681949249576,0.03836229291979234,0.7134890474529317,0.6636639096868748
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,149,density_testlex,backtracking,0.004066969719375313,0.003326251213421562,-0.0007407185059537523,-0.004549916206209412,0.0028820477100042715,0.700967195679988,0.8125
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,149,density_nontest,initializing,0.6510873194783665,0.7106606712955733,0.05957335181720688,-0.037484964679254155,0.16264475822179614,0.2453499849116279,0.6133007232785461
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,149,density_nontest,deduction,3.7120292050359995,3.8592179465553276,0.14718874151932806,-0.1135312085898499,0.40060150181633447,0.2358679166243881,0.2712870945706185
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,149,density_nontest,adding-knowledge,1.6902622833509513,1.6144878956304263,-0.0757743877205249,-0.2542614438092001,0.09521956049656385,0.40044988468665954,0.39852113765550856
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,149,density_nontest,example-testing,0.3086621745238981,0.27048588482598346,-0.03817628969791466,-0.11454206067178872,0.03261660939350994,0.3353656563431666,0.44494078960804917
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,149,density_nontest,uncertainty-estimation,0.5449032357197199,0.5445385618927967,-0.0003646738269231354,-0.11213988042274525,0.1131050571504679,0.994887697994178,0.8875389994876579
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,149,density_nontest,backtracking,0.27478958352884825,0.28048191878102485,0.0056923352521765815,-0.06274715583209284,0.07116403435951318,0.8690604370761129,0.9421416909804197
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,149,words,,345.2281879194631,329.08053691275165,-16.14765100671141,-63.6751677852349,31.842114093959715,0.5048556571288201,0.6905026637446038
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,149,n_spans_counted,,24.06040268456376,23.322147651006713,-0.738255033557047,-3.859228187919463,2.2885906040268456,0.6356769665387594,0.7209393175043973
qwen3_4b,steer_actions,fake,unaware,-0.1,149,density,initializing,0.6555156727806019,0.6272832168590013,-0.02823245592160048,-0.11962031111412806,0.06936474477726201,0.5744860150891311,0.1679926697781201
qwen3_4b,steer_actions,fake,unaware,-0.1,149,density,deduction,3.8434546154919462,3.950888029667313,0.10743341417536705,-0.14704891370008108,0.34825311821071964,0.39095628767826673,0.2907324723987761
qwen3_4b,steer_actions,fake,unaware,-0.1,149,density,adding-knowledge,1.7057856412103216,1.5057756447973591,-0.20000999641296255,-0.3689420458007646,-0.03802395630588354,0.022520935904863044,0.028948793944667806
qwen3_4b,steer_actions,fake,unaware,-0.1,149,density,example-testing,0.31224159286841713,0.3211716701003677,0.008930077231950611,-0.08059511730100836,0.10272151226466143,0.8509073406732836,0.858639776754746
qwen3_4b,steer_actions,fake,unaware,-0.1,149,density,uncertainty-estimation,0.6064632283561479,0.7199383997447284,0.11347517138858053,-0.010900198889251683,0.2383425619401855,0.07452601106001668,0.03336978624460304
qwen3_4b,steer_actions,fake,unaware,-0.1,149,density,backtracking,0.27885655324822356,0.2874723370544484,0.008615783806224771,-0.06708176597951701,0.07820337889236144,0.8171846835487754,0.7935402637766201
qwen3_4b,steer_actions,fake,unaware,-0.1,149,coverage,initializing,0.11856491824365388,0.10671096719373248,-0.011853951049921388,-0.024627278848853504,0.0009281979590944282,0.0768407669472655,0.027859500503443806
qwen3_4b,steer_actions,fake,unaware,-0.1,149,coverage,deduction,0.47543687958404696,0.48881328647237465,0.013376406888327828,-0.017402309293065164,0.04038164719650481,0.354410474345393,0.460429394914862
qwen3_4b,steer_actions,fake,unaware,-0.1,149,coverage,adding-knowledge,0.23276136044242732,0.21126282569716492,-0.02149853474526242,-0.04455737459028754,0.0014450536925854956,0.07092763476011922,0.15886373267671317
qwen3_4b,steer_actions,fake,unaware,-0.1,149,coverage,example-testing,0.048402524728624455,0.04358977106676145,-0.004812753661862996,-0.018263088448208346,0.008636749117737806,0.4830937103914048,0.5317419384653348
qwen3_4b,steer_actions,fake,unaware,-0.1,149,coverage,uncertainty-estimation,0.07994356445142115,0.10146060830514389,0.021517043853722752,0.0034505595717439956,0.039557423721918145,0.021300617069019968,0.007875757830958835
qwen3_4b,steer_actions,fake,unaware,-0.1,149,coverage,backtracking,0.04489075254982626,0.0481625412648225,0.003271788714996234,-0.009562092372987989,0.015232277635427987,0.61002987731856,0.7223034208047091
qwen3_4b,steer_actions,fake,unaware,-0.1,149,any,initializing,1.0,1.0,0.0,0.0,0.0,,
qwen3_4b,steer_actions,fake,unaware,-0.1,149,any,deduction,1.0,1.0,0.0,0.0,0.0,,
qwen3_4b,steer_actions,fake,unaware,-0.1,149,any,adding-knowledge,0.9798657718120806,0.9798657718120806,0.0,-0.026845637583892617,0.026845637583892617,1.0,
qwen3_4b,steer_actions,fake,unaware,-0.1,149,any,example-testing,0.436241610738255,0.4429530201342282,0.006711409395973154,-0.087248322147651,0.10738255033557047,0.8891922503090613,0.8886378608950078
qwen3_4b,steer_actions,fake,unaware,-0.1,149,any,uncertainty-estimation,0.6711409395973155,0.7315436241610739,0.06040268456375839,-0.020134228187919462,0.1476510067114094,0.16057304712827333,0.15985367483762747
qwen3_4b,steer_actions,fake,unaware,-0.1,149,any,backtracking,0.5637583892617449,0.5637583892617449,0.0,-0.10738255033557047,0.10067114093959731,1.0,1.0
qwen3_4b,steer_actions,fake,unaware,-0.1,149,density_testlex,initializing,0.004428353302235407,0.0038981830636338954,-0.0005301702386015118,-0.0034450303288565574,0.0019213237358818235,0.6867287771188423,
qwen3_4b,steer_actions,fake,unaware,-0.1,149,density_testlex,deduction,0.1314254104559466,0.12842991946823734,-0.0029954909877092416,-0.05050594812163239,0.04376132617324904,0.903765510282854,0.7945373171143546
qwen3_4b,steer_actions,fake,unaware,-0.1,149,density_testlex,adding-knowledge,0.015523357859370266,0.009873947978299236,-0.00564940988107103,-0.02112026406292658,0.00903177511929755,0.4577485318448903,0.546875
qwen3_4b,steer_actions,fake,unaware,-0.1,149,density_testlex,example-testing,0.0035794183445190158,0.006017333164437346,0.002437914819918331,-0.001811100118541494,0.008612353984754496,0.349778302474503,
qwen3_4b,steer_actions,fake,unaware,-0.1,149,density_testlex,uncertainty-estimation,0.061559992636428106,0.08202243513008832,0.02046244249366021,-0.012837540693889857,0.05587254430299851,0.2602597136116031,0.24650748403064138
qwen3_4b,steer_actions,fake,unaware,-0.1,149,density_testlex,backtracking,0.004066969719375313,0.0016250385946666233,-0.00244193112470869,-0.008298952464475927,0.0032500771893332467,0.4023409489030359,
qwen3_4b,steer_actions,fake,unaware,-0.1,149,density_nontest,initializing,0.6510873194783665,0.6233850337953675,-0.02770228568299897,-0.11951909324265536,0.06910754159064332,0.5818513347606309,0.17532077887243058
qwen3_4b,steer_actions,fake,unaware,-0.1,149,density_nontest,deduction,3.7120292050359995,3.8224581101990753,0.11042890516307625,-0.1398557346863738,0.3503076908227394,0.37517820220687537,0.2511829825572899
qwen3_4b,steer_actions,fake,unaware,-0.1,149,density_nontest,adding-knowledge,1.6902622833509513,1.49590169681906,-0.1943605865318915,-0.36185179366354303,-0.031754874624000735,0.02741006881854184,0.030827085496397056
qwen3_4b,steer_actions,fake,unaware,-0.1,149,density_nontest,example-testing,0.3086621745238981,0.3151543369359304,0.006492162412032274,-0.0825180278318205,0.09850733269859714,0.8905315705005834,0.8710898509707803
qwen3_4b,steer_actions,fake,unaware,-0.1,149,density_nontest,uncertainty-estimation,0.5449032357197199,0.6379159646146401,0.09301272889492031,-0.02610842159948292,0.2175184340276076,0.13731563186812698,0.0881729379372942
qwen3_4b,steer_actions,fake,unaware,-0.1,149,density_nontest,backtracking,0.27478958352884825,0.28584729845978174,0.01105771493093346,-0.06313616559110345,0.08069534341700794,0.7657844686217783,0.7251111426742506
qwen3_4b,steer_actions,fake,unaware,-0.1,149,words,,345.2281879194631,373.1275167785235,27.899328859060404,-14.981543624161075,73.92969798657715,0.23189355533743133,0.025711199744708733
qwen3_4b,steer_actions,fake,unaware,-0.1,149,n_spans_counted,,24.06040268456376,26.0,1.9395973154362416,-0.9939597315436242,4.953523489932883,0.20728966043456218,0.037677707045593714
qwen3_4b,steer_actions,fake,unaware_strong,-0.2,149,density,initializing,0.6555156727806019,0.6505614352649357,-0.004954237515666136,-0.10457376090529275,0.09316858880763908,0.9231164031840208,0.9012132940296412
qwen3_4b,steer_actions,fake,unaware_strong,-0.2,149,density,deduction,3.8434546154919462,3.9840143922655313,0.1405597767735869,-0.08855924391377316,0.37358399604074777,0.23885460917669782,0.3911514707546847
qwen3_4b,steer_actions,fake,unaware_strong,-0.2,149,density,adding-knowledge,1.7057856412103216,1.524227208513303,-0.18155843269701855,-0.3377681317553377,-0.014013141783148995,0.032914567107082154,0.03533447637329073
qwen3_4b,steer_actions,fake,unaware_strong,-0.2,149,density,example-testing,0.31224159286841713,0.310777033945385,-0.001464558923032172,-0.08436512638114906,0.08916207307178833,0.9742702798956268,0.6409218245975266
qwen3_4b,steer_actions,fake,unaware_strong,-0.2,149,density,uncertainty-estimation,0.6064632283561479,0.6443932316306665,0.037930003274518655,-0.0826219679128848,0.15462750176636916,0.5343896497528702,0.4522233925928424
qwen3_4b,steer_actions,fake,unaware_strong,-0.2,149,density,backtracking,0.27885655324822356,0.28129461634876207,0.0024380631005385196,-0.07121668380079157,0.07057623634035762,0.9461852829609111,0.8255048237302776
qwen3_4b,steer_actions,fake,unaware_strong,-0.2,149,coverage,initializing,0.11856491824365388,0.11162804817073332,-0.00693687007292054,-0.019816162103720773,0.006524395422149768,0.30092620598397085,0.42112654620102796
qwen3_4b,steer_actions,fake,unaware_strong,-0.2,149,coverage,deduction,0.47543687958404696,0.4947911183297305,0.01935423874568355,-0.005407941127501665,0.04289980853587113,0.11095575174520658,0.13362252352500364
qwen3_4b,steer_actions,fake,unaware_strong,-0.2,149,coverage,adding-knowledge,0.23276136044242732,0.21533728306042904,-0.01742407738199828,-0.03838472378734163,0.004460598085967985,0.11666495854982491,0.0753139298459046
qwen3_4b,steer_actions,fake,unaware_strong,-0.2,149,coverage,example-testing,0.048402524728624455,0.044145904036567436,-0.004256620692057015,-0.018967604330324978,0.010795414246823022,0.5728557272464073,0.6019192125243911
qwen3_4b,steer_actions,fake,unaware_strong,-0.2,149,coverage,uncertainty-estimation,0.07994356445142115,0.08799565858950426,0.008052094138083101,-0.00970242739202393,0.02457915491175916,0.3702579803531617,0.3049345787118104
qwen3_4b,steer_actions,fake,unaware_strong,-0.2,149,coverage,backtracking,0.04489075254982626,0.04610198781303546,0.0012112352632091975,-0.011672716207583434,0.0130489435704069,0.8450975204857198,0.7866192863038494
qwen3_4b,steer_actions,fake,unaware_strong,-0.2,149,any,initializing,1.0,1.0,0.0,0.0,0.0,,
qwen3_4b,steer_actions,fake,unaware_strong,-0.2,149,any,deduction,1.0,1.0,0.0,0.0,0.0,,
qwen3_4b,steer_actions,fake,unaware_strong,-0.2,149,any,adding-knowledge,0.9798657718120806,0.9932885906040269,0.013422818791946308,-0.013422818791946308,0.040268456375838924,0.31894268036747386,
qwen3_4b,steer_actions,fake,unaware_strong,-0.2,149,any,example-testing,0.436241610738255,0.4228187919463087,-0.013422818791946308,-0.10738255033557047,0.08053691275167785,0.7783621891371049,0.7772974107895215
qwen3_4b,steer_actions,fake,unaware_strong,-0.2,149,any,uncertainty-estimation,0.6711409395973155,0.7315436241610739,0.06040268456375839,-0.03355704697986577,0.15436241610738255,0.208659927213319,0.20757844233562417
qwen3_4b,steer_actions,fake,unaware_strong,-0.2,149,any,backtracking,0.5637583892617449,0.5302013422818792,-0.03355704697986577,-0.14093959731543623,0.06711409395973154,0.5430895255372289,0.5413007280472231
qwen3_4b,steer_actions,fake,unaware_strong,-0.2,149,density_testlex,initializing,0.004428353302235407,0.004679025349647198,0.0002506720474117916,-0.002986558616427171,0.0033469071690629608,0.8718777387405419,
qwen3_4b,steer_actions,fake,unaware_strong,-0.2,149,density_testlex,deduction,0.1314254104559466,0.12800462257246642,-0.003420787883480177,-0.053291561368763535,0.045007078343169776,0.8916224196658847,0.8377058630885034
