model,family,framing,arm,signed_alpha,n_pairs,metric,behaviour,base_mean,arm_mean,delta,ci_lo,ci_hi,p_paired_t,p_wilcoxon
qwen3_4b,steer_actions,real,bt_neg,-0.25,149,density_nontest,backtracking,0.27554732217118205,0.12171737685993404,-0.15382994531124802,-0.22463806492994395,-0.08918546040483014,4.8626644773655364e-05,8.770345070390502e-05
qwen3_4b,steer_actions,real,bt_neg,-0.25,149,words,,334.4697986577181,186.3489932885906,-148.1208053691275,-184.9288590604027,-114.95922818791946,1.5487433261419378e-13,1.0632614477085122e-17
qwen3_4b,steer_actions,real,bt_neg,-0.25,149,n_spans_counted,,24.624161073825505,14.771812080536913,-9.85234899328859,-12.564093959731544,-7.469630872483222,4.7718170468413394e-12,4.360414720813027e-15
qwen3_4b,steer_actions,real,bt_pos,0.25,149,density,initializing,0.6143226705511321,0.27908064966210294,-0.3352420208890291,-0.4198325938861608,-0.2509421761028184,7.397747158176907e-13,1.5433700933971837e-14
qwen3_4b,steer_actions,real,bt_pos,0.25,149,density,deduction,4.160037871122034,3.4968059331908434,-0.6632319379311903,-0.9089795914232545,-0.40815882125401465,7.166716154066733e-07,2.765350429874576e-06
qwen3_4b,steer_actions,real,bt_pos,0.25,149,density,adding-knowledge,1.56968172651527,1.2194787580780342,-0.3502029684372357,-0.4847063485250225,-0.21010977668772732,6.191795883314141e-06,8.119251932811223e-05
qwen3_4b,steer_actions,real,bt_pos,0.25,149,density,example-testing,0.24243590058771902,0.21572603807462207,-0.026709862513096982,-0.0954297396880323,0.03462881334958303,0.4397438294727489,0.47373313580573395
qwen3_4b,steer_actions,real,bt_pos,0.25,149,density,uncertainty-estimation,0.7208768794902509,1.3993673770011712,0.6784904975109199,0.519988389812975,0.8407301558389974,3.434956361492775e-14,2.1708619166686356e-14
qwen3_4b,steer_actions,real,bt_pos,0.25,149,density,backtracking,0.2792816538193052,0.34157055040529116,0.062288896585985964,-0.022195464199846564,0.15042832473988388,0.15841181000119336,0.12179156013805013
qwen3_4b,steer_actions,real,bt_pos,0.25,149,coverage,initializing,0.10724960273226813,0.051415022253132735,-0.05583458047913541,-0.0658159250661141,-0.04563320205082432,2.218720527192061e-20,1.0818158731060625e-17
qwen3_4b,steer_actions,real,bt_pos,0.25,149,coverage,deduction,0.5075862463400163,0.4796270930492157,-0.027959153290800547,-0.05602854403744913,0.0010988408193475451,0.05686699398220275,0.052194500824809566
qwen3_4b,steer_actions,real,bt_pos,0.25,149,coverage,adding-knowledge,0.21293079944413223,0.19030707028339466,-0.022623729160737564,-0.04562869740000171,-0.0006949576431238832,0.05412838803005152,0.18622489729649383
qwen3_4b,steer_actions,real,bt_pos,0.25,149,coverage,example-testing,0.03651186485368786,0.034156047339958855,-0.002355817513729,-0.014248914426029458,0.00908622437754728,0.6923018969297432,0.8989191000680509
qwen3_4b,steer_actions,real,bt_pos,0.25,149,coverage,uncertainty-estimation,0.09322868635509086,0.1918317990747955,0.0986031127197046,0.07635476538042157,0.12203554663252718,4.5085806530617933e-14,5.370392508990832e-14
qwen3_4b,steer_actions,real,bt_pos,0.25,149,coverage,backtracking,0.042492800274804655,0.052662967999502576,0.010170167724697926,-0.002978492164781726,0.024489032995457915,0.14992980976394327,0.1229696683665586
qwen3_4b,steer_actions,real,bt_pos,0.25,149,any,initializing,1.0,1.0,0.0,0.0,0.0,,
qwen3_4b,steer_actions,real,bt_pos,0.25,149,any,deduction,1.0,1.0,0.0,0.0,0.0,,
qwen3_4b,steer_actions,real,bt_pos,0.25,149,any,adding-knowledge,0.9865771812080537,0.9932885906040269,0.006711409395973154,-0.013422818791946308,0.026845637583892617,0.5654534272810476,
qwen3_4b,steer_actions,real,bt_pos,0.25,149,any,example-testing,0.3624161073825503,0.4161073825503356,0.053691275167785234,-0.04697986577181208,0.15436241610738255,0.2865581050327137,0.28504940740261275
qwen3_4b,steer_actions,real,bt_pos,0.25,149,any,uncertainty-estimation,0.7516778523489933,1.0,0.2483221476510067,0.18120805369127516,0.3221476510067114,8.640753514388506e-11,1.1812924646610637e-09
qwen3_4b,steer_actions,real,bt_pos,0.25,149,any,backtracking,0.5100671140939598,0.6912751677852349,0.18120805369127516,0.0738255033557047,0.28859060402684567,0.0013795768689130877,0.0015770905736755504
qwen3_4b,steer_actions,real,bt_pos,0.25,149,density_testlex,initializing,0.0,0.0,0.0,0.0,0.0,,
qwen3_4b,steer_actions,real,bt_pos,0.25,149,density_testlex,deduction,0.15685500742414873,0.09653213887491434,-0.06032286854923443,-0.10203506540756166,-0.01930008904924594,0.006189632577753194,0.011961432337839242
qwen3_4b,steer_actions,real,bt_pos,0.25,149,density_testlex,adding-knowledge,0.016174819625802896,0.015815866793554435,-0.0003589528322484577,-0.017802714147231977,0.01680425533171485,0.9672088034578453,0.8175811767578125
qwen3_4b,steer_actions,real,bt_pos,0.25,149,density_testlex,example-testing,0.0019397136982581373,0.006222537181271963,0.004282823483013826,-0.0032973450551482646,0.013615920531395993,0.3112636124158951,0.4375
qwen3_4b,steer_actions,real,bt_pos,0.25,149,density_testlex,uncertainty-estimation,0.13208718447944748,0.1680302956649331,0.03594311118548563,-0.012123159173390855,0.08394861946023309,0.14125814515285626,0.11226728537838136
qwen3_4b,steer_actions,real,bt_pos,0.25,149,density_testlex,backtracking,0.0037343316481231216,0.0037694759557324146,3.5144307609292626e-05,-0.007468846809994368,0.0076758035125254484,0.9925691028201866,
